,matchid,versionpatch,matchdate,maptype,queue,p_names,p_sides,p_champs,p_lanes,p_roles,p_golds,p_wins
1119,2311833688,6.20.160.4428,2016-10-06 20:31:14.264000,Map.summoners_rift,Queue.ranked_dynamic_queue,"['Yami', 'Revenge Returns', 'NoCookies4You', 'P1 zig', 'stuntopolis', 'Bobjenkins', 'feed l0rd', 'Swifte', 'SSBM Hax', 'BOOST 4 NUDES']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","['Graves', 'Riven', 'Nami', 'Rumble', 'Miss Fortune', 'Lissandra', 'Caitlyn', 'Thresh', 'Twisted Fate', 'Nunu']","[<Lane.jungle: 'JUNGLE'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.jungle: 'JUNGLE'>]","[<Role.none: 'NONE'>, <Role.solo: 'SOLO'>, <Role.support: 'DUO_SUPPORT'>, <Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>, <Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>, <Role.support: 'DUO_SUPPORT'>, <Role.solo: 'SOLO'>, <Role.none: 'NONE'>]","[11014, 10125, 8661, 12061, 10133, 8855, 10708, 5534, 8324, 7750]","[True, True, True, True, True, False, False, False, False, False]"
1120,2311830226,6.20.160.4428,2016-10-06 19:52:04.307000,Map.summoners_rift,Queue.ranked_dynamic_queue,"['ahqwestd00r', 'GoldGenerator', 'hi im xiao', 'Russian Ranger', 'Ntz dOdObee', 'NoCookies4You', 'Shopaholic Louis', 'P1 zig', 'daduu', 'dog maple']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","['Cassiopeia', 'Gnar', 'Lucian', 'Lee Sin', 'Karma', 'Nami', 'Vladimir', 'Jayce', 'Nunu', 'Caitlyn']","[<Lane.mid_lane: 'MIDDLE'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.jungle: 'JUNGLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.top_lane: 'TOP'>, <Lane.jungle: 'JUNGLE'>, <Lane.bot_lane: 'BOTTOM'>]","[<Role.solo: 'SOLO'>, <Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>, <Role.none: 'NONE'>, <Role.support: 'DUO_SUPPORT'>, <Role.support: 'DUO_SUPPORT'>, <Role.solo: 'SOLO'>, <Role.solo: 'SOLO'>, <Role.none: 'NONE'>, <Role.carry: 'DUO_CARRY'>]","[11318, 9504, 8457, 8341, 7282, 8413, 12817, 12808, 10889, 10943]","[False, False, False, False, False, True, True, True, True, True]"
1121,2311591211,6.20.160.4428,2016-10-06 04:54:23.927000,Map.summoners_rift,Queue.ranked_dynamic_queue,"['Riesig', 'SKT Strompest', 'Aerodactyl', 'ExecutionerKen', 'Liquid Yusan', 'IKingvex', 'Liquid Pain', 'Anivia Kid', 'RF Legendary', 'NoCookies4You']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","['Rumble', 'Twisted Fate', 'Ezreal', 'Tahm Kench', 'Lee Sin', 'Lucian', 'Nami', 'Ahri', 'Kennen', 'Kindred']","[<Lane.top_lane: 'TOP'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.jungle: 'JUNGLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.top_lane: 'TOP'>, <Lane.jungle: 'JUNGLE'>]","[<Role.solo: 'SOLO'>, <Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>, <Role.support: 'DUO_SUPPORT'>, <Role.none: 'NONE'>, <Role.carry: 'DUO_CARRY'>, <Role.support: 'DUO_SUPPORT'>, <Role.solo: 'SOLO'>, <Role.solo: 'SOLO'>, <Role.none: 'NONE'>]","[13090, 15556, 13865, 8485, 12656, 14891, 9680, 15370, 13645, 13389]","[False, False, False, False, False, True, True, True, True, True]"
1122,2311546554,6.20.160.4428,2016-10-06 04:15:10.829000,Map.summoners_rift,Queue.ranked_dynamic_queue,"['TDK Tr4nce', 'xFSN Saber', 'ExecutionerKen', 'NoCookies4You', 'sexyminou', 'dai lian add me', 'Haki', 'Liquid Yusan', 'Grigne', 'Anivia Kid']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","['Sona', 'Ashe', 'Cassiopeia', 'Kindred', 'Yasuo', 'Braum', 'Ezreal', 'Lissandra', 'Elise', 'Viktor']","[<Lane.bot_lane: 'BOTTOM'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.jungle: 'JUNGLE'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.top_lane: 'TOP'>, <Lane.jungle: 'JUNGLE'>, <Lane.mid_lane: 'MIDDLE'>]","[<Role.support: 'DUO_SUPPORT'>, <Role.carry: 'DUO_CARRY'>, <Role.solo: 'SOLO'>, <Role.none: 'NONE'>, <Role.solo: 'SOLO'>, <Role.support: 'DUO_SUPPORT'>, <Role.carry: 'DUO_CARRY'>, <Role.solo: 'SOLO'>, <Role.none: 'NONE'>, <Role.solo: 'SOLO'>]","[8975, 11174, 10948, 10384, 10908, 8971, 12352, 10869, 14292, 15554]","[False, False, False, False, False, True, True, True, True, True]"
1123,2311542715,6.20.160.4428,2016-10-06 03:47:13.573000,Map.summoners_rift,Queue.ranked_dynamic_queue,"['Anivia Kid', 'NoCookies4You', 'Liquid Yusan', 'InsanityXXX', 'Poppers OP', 'sexyminou', 'Grigne', 'xFSN Pupper', 'Loc Tran', 'Frostalicious']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","['Twisted Fate', 'Janna', 'Caitlyn', 'Riven', 'Lee Sin', 'Renekton', 'Kindred', 'Taric', 'Karma', 'Ezreal']","[<Lane.mid_lane: 'MIDDLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.top_lane: 'TOP'>, <Lane.jungle: 'JUNGLE'>, <Lane.top_lane: 'TOP'>, <Lane.jungle: 'JUNGLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.bot_lane: 'BOTTOM'>]","[<Role.solo: 'SOLO'>, <Role.support: 'DUO_SUPPORT'>, <Role.carry: 'DUO_CARRY'>, <Role.solo: 'SOLO'>, <Role.none: 'NONE'>, <Role.solo: 'SOLO'>, <Role.none: 'NONE'>, <Role.support: 'DUO_SUPPORT'>, <Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>]","[6364, 4523, 6164, 6819, 5233, 5805, 4427, 4279, 3947, 4175]","[True, True, True, True, True, False, False, False, False, False]"
1124,2311488185,6.20.160.4428,2016-10-06 03:13:26.191000,Map.summoners_rift,Queue.ranked_dynamic_queue,"['DrGr33nLungz420', 'Positivityy', 'Fragas', 'Winter is back', 'Do U Copy', 'Best Akali FL', 'Yami', 'NoCookies4You', 'KU Yun2', 'Sawyerr']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","['Riven', 'Sivir', 'Sejuani', 'Alistar', 'Yasuo', 'Akali', 'Fiora', 'Nami', 'Ezreal', 'Elise']","[<Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.jungle: 'JUNGLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.jungle: 'JUNGLE'>]","[<Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>, <Role.none: 'NONE'>, <Role.support: 'DUO_SUPPORT'>, <Role.solo: 'SOLO'>, <Role.solo: 'SOLO'>, <Role.solo: 'SOLO'>, <Role.support: 'DUO_SUPPORT'>, <Role.carry: 'DUO_CARRY'>, <Role.none: 'NONE'>]","[11681, 10132, 9718, 7427, 10412, 9871, 9264, 7721, 10981, 8889]","[True, True, True, True, True, False, False, False, False, False]"
1125,2311482217,6.20.160.4428,2016-10-06 02:32:25.137000,Map.summoners_rift,Queue.ranked_dynamic_queue,"['ahqwestd00r', 'Free Papa Chau', 'RF Legendary', 'NoCookies4You', 'KElTHMCBRlEF', 'Riesig', 'Fragas', 'GoldGenerator', 'Winter is back', 'Do U Copy']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","['Ahri', 'Morgana', 'Kennen', 'Kindred', 'Caitlyn', 'Gnar', 'Ezreal', 'Kassadin', 'Karma', ""Rek'Sai""]","[<Lane.mid_lane: 'MIDDLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.top_lane: 'TOP'>, <Lane.jungle: 'JUNGLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.jungle: 'JUNGLE'>]","[<Role.solo: 'SOLO'>, <Role.support: 'DUO_SUPPORT'>, <Role.solo: 'SOLO'>, <Role.none: 'NONE'>, <Role.carry: 'DUO_CARRY'>, <Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>, <Role.solo: 'SOLO'>, <Role.support: 'DUO_SUPPORT'>, <Role.none: 'NONE'>]","[10781, 9340, 11180, 12521, 15150, 9127, 11116, 9135, 7770, 9925]","[True, True, True, True, True, False, False, False, False, False]"
1126,2311421604,6.20.160.4428,2016-10-06 01:19:55.722000,Map.summoners_rift,Queue.ranked_dynamic_queue,"['AkaaW', 'TwicTVgoldenglue', 'Saskioo', 'FZ3R0', 'NoCookies4You', 'Y4zbFh75kYR', 'ccabi', 'LL Stylish', 'Riesig', 'Ahq Mountain 12']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","['Rengar', 'Viktor', 'Lee Sin', 'Draven', 'Nami', 'Bard', 'Miss Fortune', 'Zed', 'Rumble', 'Elise']","[<Lane.jungle: 'JUNGLE'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.top_lane: 'TOP'>, <Lane.jungle: 'JUNGLE'>]","[<Role.none: 'NONE'>, <Role.duo: 'DUO'>, <Role.solo: 'SOLO'>, <Role.solo: 'SOLO'>, <Role.duo: 'DUO'>, <Role.duo: 'DUO'>, <Role.duo: 'DUO'>, <Role.solo: 'SOLO'>, <Role.solo: 'SOLO'>, <Role.none: 'NONE'>]","[1005, 873, 782, 751, 651, 701, 955, 992, 899, 933]","[False, False, False, False, False, True, True, True, True, True]"
1127,2311302126,6.20.160.4428,2016-10-05 22:34:35.774000,Map.summoners_rift,Queue.ranked_dynamic_queue,"['Wang Ho', 'Seong Min Hae ', 'Revenge Returns', 'RF Legendary', 'NoCookies4You', 'BobbyTea', 'Pyralinth', 'KElTHMCBRlEF', 'who do you love', 'Jackie Nimb']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","['Lee Sin', 'Lucian', 'Riven', 'Kennen', 'Janna', 'Zac', 'Jhin', 'Corki', 'Poppy', 'Nami']","[<Lane.jungle: 'JUNGLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.top_lane: 'TOP'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.jungle: 'JUNGLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>]","[<Role.none: 'NONE'>, <Role.carry: 'DUO_CARRY'>, <Role.solo: 'SOLO'>, <Role.solo: 'SOLO'>, <Role.support: 'DUO_SUPPORT'>, <Role.none: 'NONE'>, <Role.carry: 'DUO_CARRY'>, <Role.solo: 'SOLO'>, <Role.solo: 'SOLO'>, <Role.support: 'DUO_SUPPORT'>]","[9275, 8309, 12954, 8781, 6522, 7135, 7019, 8379, 5926, 4182]","[True, True, True, True, True, False, False, False, False, False]"
1128,2311228119,6.20.160.4428,2016-10-05 21:55:42.467000,Map.summoners_rift,Queue.ranked_dynamic_queue,"['Maxtrobo', 'Rikara', 'mandatorycloud', 'NoCookies4You', 'GangstahSwerve', 'RF Legendary', 'gragasxreksai', 'Revenge Returns', 'Swifte', 'xFSN Saber']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","['Poppy', 'Vayne', 'Karma', 'Nami', 'Olaf', 'Rumble', 'Kindred', 'Riven', 'Thresh', 'Ashe']","[<Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.jungle: 'JUNGLE'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.jungle: 'JUNGLE'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.bot_lane: 'BOTTOM'>]","[<Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>, <Role.solo: 'SOLO'>, <Role.support: 'DUO_SUPPORT'>, <Role.none: 'NONE'>, <Role.solo: 'SOLO'>, <Role.none: 'NONE'>, <Role.solo: 'SOLO'>, <Role.support: 'DUO_SUPPORT'>, <Role.carry: 'DUO_CARRY'>]","[4252, 5650, 4494, 3428, 4686, 7270, 7004, 9486, 5142, 6140]","[False, False, False, False, False, True, True, True, True, True]"
1129,2310463219,6.19.159.7092,2016-10-05 03:17:56.994000,Map.summoners_rift,Queue.ranked_dynamic_queue,"['iPav', 'NoCookies4You', 'KElTHMCBRlEF', 'Strategics', 'scorpians', 'RumBorghini', 'Quantum Fizzics', 'Beautiful Korean', 'badeed', 'Free Papa Chau']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","['Teemo', 'Nami', 'Elise', 'Lucian', 'Orianna', 'Rumble', 'Miss Fortune', 'Vladimir', 'Skarner', 'Blitzcrank']","[<Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.jungle: 'JUNGLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.jungle: 'JUNGLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.jungle: 'JUNGLE'>, <Lane.bot_lane: 'BOTTOM'>]","[<Role.solo: 'SOLO'>, <Role.support: 'DUO_SUPPORT'>, <Role.none: 'NONE'>, <Role.carry: 'DUO_CARRY'>, <Role.solo: 'SOLO'>, <Role.none: 'NONE'>, <Role.carry: 'DUO_CARRY'>, <Role.solo: 'SOLO'>, <Role.none: 'NONE'>, <Role.support: 'DUO_SUPPORT'>]","[8673, 5146, 7825, 6706, 6687, 2651, 5818, 4137, 5226, 4812]","[True, True, True, True, True, False, False, False, False, False]"
1130,2310395182,6.19.159.7092,2016-10-05 02:12:58.533000,Map.summoners_rift,Queue.ranked_dynamic_queue,"['EXPECT MEEEE', 'fdfF4BAYdS9', 'The third on', 'I Jason I', 'dai lian add me', 'NoCookies4You', 'P1 Sloosh', 'LL Stylish', 'tchikou', 'Cute toxic Boy']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","['Alistar', 'Lucian', 'Pantheon', 'Cassiopeia', 'Graves', 'Nami', 'Jhin', 'Zed', 'Diana', 'Hecarim']","[<Lane.bot_lane: 'BOTTOM'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.top_lane: 'TOP'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.jungle: 'JUNGLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.top_lane: 'TOP'>, <Lane.mid_lane: 'MIDDLE'>]","[<Role.support: 'DUO_SUPPORT'>, <Role.carry: 'DUO_CARRY'>, <Role.solo: 'SOLO'>, <Role.solo: 'SOLO'>, <Role.none: 'NONE'>, <Role.support: 'DUO_SUPPORT'>, <Role.carry: 'DUO_CARRY'>, <Role.carry: 'DUO_CARRY'>, <Role.solo: 'SOLO'>, <Role.support: 'DUO_SUPPORT'>]","[6280, 8508, 8135, 7975, 8238, 7435, 11291, 9089, 10182, 10576]","[False, False, False, False, False, True, True, True, True, True]"
1131,2310326909,6.19.159.7092,2016-10-05 01:16:12.930000,Map.summoners_rift,Queue.ranked_dynamic_queue,"['Pyralinth', 'gragasxreksai', 'o0OepicO0o', 'Erry', 'oSnow', 'Wunderful', 'Myloo', 'PraY 8D', 'NoCookies4You', 'tardzaned']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","['Brand', 'Elise', 'Irelia', 'Viktor', 'Ezreal', 'Fizz', 'Dr. Mundo', 'Jhin', 'Braum', 'Kindred']","[<Lane.bot_lane: 'BOTTOM'>, <Lane.jungle: 'JUNGLE'>, <Lane.top_lane: 'TOP'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.jungle: 'JUNGLE'>]","[<Role.support: 'DUO_SUPPORT'>, <Role.none: 'NONE'>, <Role.solo: 'SOLO'>, <Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>, <Role.solo: 'SOLO'>, <Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>, <Role.support: 'DUO_SUPPORT'>, <Role.none: 'NONE'>]","[10559, 12606, 16755, 10517, 13430, 14044, 12109, 14466, 9983, 14905]","[False, False, False, False, False, True, True, True, True, True]"
1132,2310269656,6.19.159.7092,2016-10-05 00:24:55.136000,Map.summoners_rift,Queue.ranked_dynamic_queue,"['mid fekar', 'NoCookies4You', 'Xenoncas', 'Pocket Rhino', 'Fragas', 'VoidIncarnated', 'Nano Seconds', 'Cute toxic Boy', 'Dontkillmek', 'ssss3332222']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","['Malzahar', 'Nami', 'Jhin', 'Lee Sin', 'Ekko', 'Fiora', 'Ezreal', 'Evelynn', 'Karma', 'Lissandra']","[<Lane.mid_lane: 'MIDDLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.jungle: 'JUNGLE'>, <Lane.top_lane: 'TOP'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.jungle: 'JUNGLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>]","[<Role.solo: 'SOLO'>, <Role.support: 'DUO_SUPPORT'>, <Role.carry: 'DUO_CARRY'>, <Role.none: 'NONE'>, <Role.solo: 'SOLO'>, <Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>, <Role.none: 'NONE'>, <Role.support: 'DUO_SUPPORT'>, <Role.solo: 'SOLO'>]","[8459, 6671, 9654, 7704, 7705, 11939, 15803, 12713, 8319, 11836]","[False, False, False, False, False, True, True, True, True, True]"
1133,2310261236,6.19.159.7092,2016-10-04 23:20:19.131000,Map.summoners_rift,Queue.ranked_dynamic_queue,"['TheAirIsDry', 'Adrian Riven', 'Do U Copy', 'SKT Strompest', 'Dhokla', 'mandatorycloud', 'Cat Ears', 'Barbaric Bonobo', 'Piggy Kitten', 'NoCookies4You']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","['Janna', 'Riven', 'Vayne', 'Ryze', 'Rumble', 'Ekko', 'Karma', 'Lucian', 'Viktor', 'Kindred']","[<Lane.bot_lane: 'BOTTOM'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.jungle: 'JUNGLE'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.jungle: 'JUNGLE'>]","[<Role.support: 'DUO_SUPPORT'>, <Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>, <Role.solo: 'SOLO'>, <Role.none: 'NONE'>, <Role.solo: 'SOLO'>, <Role.support: 'DUO_SUPPORT'>, <Role.carry: 'DUO_CARRY'>, <Role.solo: 'SOLO'>, <Role.none: 'NONE'>]","[7333, 10230, 10414, 9880, 10280, 9467, 8887, 13436, 12910, 13346]","[False, False, False, False, False, True, True, True, True, True]"
1134,2310206181,6.19.159.7092,2016-10-04 22:37:15.719000,Map.summoners_rift,Queue.ranked_dynamic_queue,"['NoCookies4You', 'Soligo', 'SKT Strompest', 'RAHULK', 'Do U Copy', 'Weeaboo Riven', 'Anivia Kid', 'Entranced', 'Liquid Yusan', 'Lil Cody']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","['Nami', 'Vladimir', 'Vayne', 'Fiora', 'Lee Sin', 'Riven', 'LeBlanc', 'Poppy', 'Hecarim', 'Twitch']","[<Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.top_lane: 'TOP'>, <Lane.jungle: 'JUNGLE'>, <Lane.top_lane: 'TOP'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.jungle: 'JUNGLE'>, <Lane.bot_lane: 'BOTTOM'>]","[<Role.support: 'DUO_SUPPORT'>, <Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>, <Role.solo: 'SOLO'>, <Role.none: 'NONE'>, <Role.solo: 'SOLO'>, <Role.solo: 'SOLO'>, <Role.support: 'DUO_SUPPORT'>, <Role.none: 'NONE'>, <Role.carry: 'DUO_CARRY'>]","[6127, 8698, 9138, 9073, 8607, 11510, 12015, 9129, 11273, 13211]","[False, False, False, False, False, True, True, True, True, True]"
1135,2310178272,6.19.159.7092,2016-10-04 21:30:47.451000,Map.summoners_rift,Queue.ranked_dynamic_queue,"['Pobelter', 'Xonas', 'Shopaholic Louis', 'Eitori', 'Lucent Shaco', 'NoCookies4You', 'gragasxreksai', 'Titan Dweevil', 'TwitchTV LOLFILL', 'Swifte']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","['Ryze', 'Draven', 'Morgana', 'Kennen', 'Shaco', 'Nami', 'Olaf', 'Brand', 'Lissandra', 'Ezreal']","[<Lane.mid_lane: 'MIDDLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.top_lane: 'TOP'>, <Lane.jungle: 'JUNGLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.jungle: 'JUNGLE'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>]","[<Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>, <Role.support: 'DUO_SUPPORT'>, <Role.solo: 'SOLO'>, <Role.none: 'NONE'>, <Role.support: 'DUO_SUPPORT'>, <Role.none: 'NONE'>, <Role.solo: 'SOLO'>, <Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>]","[11660, 9799, 8146, 9983, 8852, 11159, 15307, 12385, 14333, 13843]","[False, False, False, False, False, True, True, True, True, True]"
